epoch,train_loss,val_auc,val_f1
1,0.169374610695829,99.87413333333333,95.66326530612244
2,0.062041900535025264,80.52266666666667,0.0
3,0.04500467146912152,55.728,0.0
4,0.03707904403017091,83.0848,0.0
5,0.02149293587398962,99.55306666666667,0.2663115845539281
6,0.026138239075477285,58.288000000000004,0.0
