epoch,val_loss,val_acc
0,0.017263024928979576,99.75514201762977
1,0.012078610190656036,99.80411361410381
2,0.010610665718559176,99.80411361410381
3,0.009721822221763432,99.80411361410381
4,0.009008336230181158,99.80411361410381
5,0.01459656236693263,99.80411361410381
6,0.0033630875987000763,99.80411361410381
7,0.0009139768080785871,99.95102840352595
8,0.0031919204047881067,99.9020568070519
