epoch,train_loss,val_loss,val_acc,val_auc
0,0.21104638991602817,0.11717833760859711,93.50180505415162,99.03465030047307
1,0.1082859657106336,0.08595216779503971,94.94584837545126,99.11775987725355
2,0.08917206998329419,0.07399346925916948,95.30685920577618,99.37348165196266
3,0.08931833622568192,0.06653904739151975,95.30685920577618,99.34790947449174
4,0.06593674680073328,0.07247689563352781,96.028880866426,99.45019818437541
5,0.06516982071708555,0.08160426103017276,97.11191335740072,99.48855645058178
6,0.05238231070501197,0.08243929682596769,94.94584837545126,99.06661552231172
7,0.04459112686911864,0.08599021466392774,95.66787003610109,99.18169032093081
8,0.055771563833285395,0.07200541473981242,94.58483754512635,99.32233729702084
